Date,Close,High,Low,Open,Volume
2018-04-18,88.91201782226562,89.17016025097598,88.06382651297695,88.70918961860646,21043300
2018-04-19,88.60777282714844,89.49283557037,87.89787413588984,88.91201512340213,23552500
2018-04-20,87.58441162109375,88.60776688800635,86.708570318424,88.42338146655575,31154400
2018-04-23,87.9071044921875,88.7737315940436,87.24330560854062,88.26666104852052,22331800
2018-04-24,85.85116577148438,88.93966733777698,85.19658837349454,88.72761777010416,34524800
2018-04-25,85.1043930053711,86.01711989082281,83.23285342696254,86.01711989082281,33729300
2018-04-26,86.90221405029297,87.72274148198215,85.83275845662493,86.24763638197102,42529000
2018-04-27,88.34041595458984,90.258055565599,86.57951171185313,89.98147035933371,48272800
2018-04-30,86.21996307373047,88.87515900574046,85.87884923191628,88.81062338427384,41523600
2018-05-01,87.58441162109375,87.85177540589419,85.54692246849697,85.934136073855,31408900
2018-05-02,86.21073150634766,87.74115038142683,85.91571057658216,87.57520066881789,27471000
2018-05-03,86.72702026367188,87.51989036681522,85.23347278322308,85.70366482900671,31142500
2018-05-04,87.7319564819336,87.92556335279521,85.66680245836548,86.03558046499232,22531300
2018-05-07,88.70917510986328,89.16092428622099,87.67659853005031,87.74113412667285,24242000
2018-05-08,88.3311996459961,88.6538847497928,87.63974362446784,88.36807814454014,23484600
2018-05-09,89.37297821044922,89.40063531980466,87.63050998252741,88.51557265116604,27327400
2018-05-10,90.26724243164062,90.30411388011332,89.4743726463032,89.85236478088427,22388100
2018-05-11,90.07366180419922,90.23039717024562,89.46518420645309,90.16586156088083,16778300
2018-05-14,90.3779067993164,90.98639144895537,89.71410792111175,90.27649269104325,19454100
2018-05-15,89.72332000732422,90.21194773263723,88.81981450919298,89.64956302097609,24594000
2018-05-16,89.954833984375,90.18631837081738,89.46408821541203,90.14928002126545,17384700
2018-05-17,89.05664825439453,90.31592352573514,88.7325716178747,89.59369357453643,17246700
2018-05-18,89.22333526611328,89.75111934198242,88.89925856414843,88.89925856414843,17865800
2018-05-21,90.37146759033203,90.7511052260033,89.63072208300821,89.81590669375414,19422500
2018-05-22,90.27887725830078,90.89925348863412,90.00109327176992,90.44554623735125,15441200
2018-05-23,91.35299682617188,91.41781216837488,89.18629941017808,89.54741446878663,21251200
2018-05-24,91.02889251708984,91.61223752967211,89.63998658517531,91.41779154692499,26649300
2018-05-25,91.07521057128906,91.64929434873257,90.61224183396627,91.01965658339986,18363900
2018-05-29,90.75112915039062,91.55669019027664,90.0288990880065,90.59371441898382,28671000
2018-05-30,91.6214828491211,91.8992668340533,90.65851438052721,91.02888360798322,22158500
2018-05-31,91.51963806152344,92.58446735450359,91.30667644153193,91.93631407930222,34140900
2018-06-01,93.32523345947266,93.39004879633367,91.8252122951067,91.92706597650857,28655600
2018-06-04,94.14005279541016,94.31598316019209,93.38078441778417,93.76042213876799,27281600
2018-06-05,94.62153625488281,94.75116691352652,94.01041423755586,94.44560590486304,23514400
2018-06-06,94.8993148803711,95.00116855171824,94.35301524709205,94.89006059340586,21122900
2018-06-07,93.40853118896484,95.08448212728293,92.94556264350426,95.04744379592536,28232200
2018-06-08,94.1030044555664,94.39930410647297,93.0937361980331,93.60299747009765,22165100
2018-06-11,93.56597900390625,94.06597899348245,93.21411826355175,93.52894065942989,23490900
2018-06-12,93.8067398071289,93.93637051124882,93.28821699064922,93.61229375094902,18325200
2018-06-13,93.38077545166016,94.45486611237877,93.11225278648051,94.18634344719912,29492900
2018-06-14,93.90857696533203,94.47339938990628,93.51968492149668,94.12154569277081,25691800
2018-06-15,92.7140884399414,94.01040192088439,92.65853446904133,93.99188628536442,65738600
2018-06-18,93.39002227783203,93.62150656722497,92.05667051033998,92.60297710676404,23586000
2018-06-19,93.39002227783203,93.51965291474488,92.1307471783873,92.26963916489103,28653100
2018-06-20,94.32524871826172,94.92710239744304,93.63079564442916,93.86228000237334,26180800
2018-06-21,93.64930725097656,94.87154432570252,93.40856155106854,94.51969065994592,23198200
2018-06-22,92.97335052490234,93.30668139218974,92.25111363015057,92.97335052490234,38923100
2018-06-25,91.10297393798828,92.6955872864493,90.09370563247593,92.59373361432624,35433300
2018-06-26,91.74185943603516,92.6677966356778,91.43629846471143,91.50111378611281,26897200
2018-06-27,90.31592559814453,92.61224615904047,90.18629494056206,92.20483854849887,31298400
2018-06-28,91.32518768310547,91.76964066780798,90.05665818207935,90.16776612999956,26650700
2018-06-29,91.30668640136719,92.51040783157687,91.04742506300612,91.6029860829715,28053200
2018-07-02,92.60298919677734,92.64928182209586,90.74185328905777,90.8344456040356,19564500
2018-07-03,91.71408081054688,93.17705619092656,91.61222715526006,93.03817126493551,14670300
2018-07-05,92.37152862548828,92.51967495467241,91.69559113012205,92.13078289317862,18977400
2018-07-06,93.66781616210938,93.91781611279744,92.28816456501775,92.49187189153278,19234600
2018-07-09,94.30670928955078,94.67708560944855,93.75114834187448,94.12152466177226,18212000
2018-07-10,94.55671691894531,94.91783189048583,94.31597124980472,94.44560190295563,19293100
2018-07-11,94.42707824707031,94.76040913805146,93.61224899435594,93.6585486798384,19644600
2018-07-12,96.47341918945312,96.67712654610685,95.12155144406402,95.158582723145,24335900
2018-07-13,97.62157440185547,97.778982054799,96.38081468818328,96.64008307839424,24635200
2018-07-16,97.14008331298828,97.98268256326679,96.77896127505086,97.59379060159979,21786900
2018-07-17,98.10306549072266,98.61233389054198,96.59379005978633,96.86231275565999,25901700
2018-07-18,97.33454895019531,98.1956710759819,96.96417255099874,98.09381738959429,29493900
2018-07-19,96.66785430908203,97.51045356795767,96.19562431404485,97.15859994157478,40171600
2018-07-20,98.39936828613281,100.18642782147091,98.22344497691894,100.07531985024994,56004000
2018-07-23,99.97344970703125,100.13085734990607,98.26972143061766,98.42713613783334,29707000
2018-07-24,99.68641662597656,100.76050025841461,99.31604028004091,100.52901592524748,26316600
2018-07-25,102.62164306640625,102.9179427498951,99.6308621756524,99.96420020262006,30702100
2018-07-26,101.5012435913086,102.77903444940891,101.39012857847095,102.53828878709763,31372100
2018-07-27,99.70494842529297,102.0197921321726,98.27900385413403,102.0197921321726,37005300
2018-07-30,97.5660171508789,99.56603807220817,97.00119482516688,99.25122277687548,34668300
2018-07-31,98.22341918945312,98.81601842819134,97.57525891534932,98.60304976536034,27655200
2018-08-01,98.40860748291016,98.56601511626263,97.61230090151005,98.1771231758599,23628700
2018-08-02,99.60307312011719,100.08455739834064,97.0752612325068,97.59379091406379,26104300
2018-08-03,100.03828430175781,100.04754565439914,98.90863946715054,99.81606128876133,18659600
2018-08-06,100.1216049194336,100.39012760350113,99.59382090298126,100.11235063209234,20265900
2018-08-07,100.81607055664062,101.01977793309592,100.15865579175278,100.51977084479903,16080200
2018-08-08,101.3808822631836,101.62162796119844,100.70495192844793,101.23273595510327,15487500
2018-08-09,101.54754638671875,102.00126076966394,101.48273105548961,101.58458472804129,13677200
2018-08-10,100.92716979980469,101.56606882334678,100.35308610732184,101.31606178616019,18183700
2018-08-13,100.19567108154297,101.46420768387846,100.09381741675409,101.14938533880175,18472500
2018-08-14,101.44569396972656,101.62162432710075,100.0382723037571,100.51975661822678,16788300
2018-08-15,100.07003784179688,101.30626824828296,99.28925365143678,100.84151794901739,29982800
2018-08-16,100.05144500732422,101.18543688519658,99.73541820412798,100.66491881333131,21384300
2018-08-17,99.99566650390625,100.29310638325525,99.16841161785665,99.79117525719266,18061500
2018-08-20,99.33573913574219,100.29312369100401,98.97323444183775,99.93061899709959,17914200
2018-08-21,98.50846862792969,99.78187980689859,98.38762902126463,99.38219429802247,22881900
2018-08-22,99.51234436035156,99.77260342612091,98.3225845788187,98.38764934526105,18000600
2018-08-23,99.97709655761719,100.55338956494319,99.33574587417958,99.5960049447372,18167700
2018-08-24,100.75786590576172,100.90658231335225,99.97708171844951,100.07932735121095,17234000
2018-08-27,101.8732681274414,101.91044900380632,100.86011583972417,101.56653121607623,19662300
2018-08-28,102.48674011230469,102.70981827496666,102.04987368726007,102.1893001982464,19151500
2018-08-29,104.12267303466797,104.13197002798687,102.49604668873738,102.66335711083707,20818000
2018-08-30,104.0575942993164,104.671068128526,103.58355407659315,103.79733525354038,22798700
2018-08-31,104.41081237792969,104.8290848444807,103.65791200999955,103.81593251408819,23222700
2018-09-04,103.83451080322266,104.0668859523906,102.44955689980918,103.03513972276278,22634600
2018-09-05,100.84151458740234,103.56495153397222,100.47900993338166,103.1838599888723,32872400
2018-09-06,101.07389068603516,101.30626583012119,99.93060894838676,100.61843738925398,23477600
2018-09-07,100.58125305175781,101.05530031499723,99.67034648956201,100.59984703389932,22498600
2018-09-10,101.66877746582031,101.91044961788492,100.72068993314704,101.1668462691602,20727900
2018-09-11,103.39762878417969,103.72295252561413,101.21330412994755,101.22260112013873,24301800
2018-09-12,103.83451080322266,103.96464031943457,102.71911292382721,103.57425177079884,18891100
2018-09-13,104.94992065429688,105.71211089534839,104.21561429779784,104.21561429779784,26055600
2018-09-14,105.37747192382812,105.71209266380183,104.51303619415035,105.368174933405,19122300
2018-09-17,104.23419189453125,105.68421049416102,103.9739328732158,105.67492059449009,20736500
2018-09-18,105.22876739501953,105.68422072641818,103.84381341662855,104.2806798553593,22170900
2018-09-19,103.82522583007812,105.33101952394155,103.21175905285587,105.08005745406143,21728400
2018-09-20,105.56339263916016,105.77718091724019,104.03901208124306,104.3643359030801,23714500
2018-09-21,106.20474243164062,107.1621269320339,105.50761696923462,105.96307028571233,71229700
2018-09-24,106.58584594726562,106.79963423331199,104.30857201802148,105.06146533254598,27334500
2018-09-25,106.38135528564453,106.9855321760293,105.73070761386263,106.70668621306324,22668000
2018-09-26,105.94447326660156,106.94832844694895,105.7213880340566,106.39992653954329,19352000
2018-09-27,106.34414672851562,106.808896939706,106.14894539927327,106.68805734622023,19091300
2018-09-28,106.30701446533203,106.49291179819224,105.66565661136555,106.13970402914637,21647800
2018-10-01,107.45958709716797,107.5246518689267,106.64162895341143,106.66021584897324,18883100
2018-10-02,107.031982421875,107.67333293522107,106.37203792754734,107.17140891313316,20787200
2018-10-03,107.05057525634766,107.98937278532743,106.82749711286158,107.28295039084082,16648000
2018-10-04,104.83837127685547,106.66948855423374,103.76014720004378,106.5300620489182,34821700
2018-10-05,104.22491455078125,105.19159616327248,102.83996044540253,104.68966491689082,29068900
2018-10-08,103.03514862060547,104.13195970305696,101.63160061279687,103.7880489911663,29640600
2018-10-09,104.34575653076172,105.10794686465815,102.9886862821914,103.30471313431842,26198600
2018-10-10,98.67579650878906,103.6393267821348,98.33187870104645,103.39765461746357,61376300
2018-10-11,98.44339752197266,101.25048580229127,96.85394548838072,97.9228724400231,63904300
2018-10-12,101.84536743164062,103.39763153312931,99.56809408952971,101.3248494315069,47742100
2018-10-15,100.01424407958984,101.76170941311076,99.41006738643688,101.23189445575133,32068100
2018-10-16,103.174560546875,103.55565917444926,101.2690815920564,101.81749060147584,31610200
2018-10-17,102.90497589111328,103.92742478819369,101.82675924611785,103.80659230386966,26548200
2018-10-18,100.8508071899414,102.73769212530257,100.22804353875323,102.33800661499014,32506200
2018-10-19,100.99954223632812,103.04444079334209,100.58126269635228,101.250504287092,32785500
2018-10-22,101.90113830566406,102.74698717325927,100.60913316475417,101.6129954170014,26545600
2018-10-23,100.4790267944336,101.2876949768478,97.69982161673028,100.17228985370464,43770400
2018-10-24,95.10650634765625,100.84152366362588,94.42796775200448,100.76716900109012,63897800
2018-10-25,100.66492462158203,101.56653430764854,98.6664967781825,99.03829846162175,61646800
2018-10-26,99.41935729980469,101.08316378924981,97.37445935171259,98.23889496708856,55523100
2018-10-29,96.52864074707031,101.03671746552051,94.46514817663267,100.48831548786883,55162000
2018-10-30,96.41709899902344,97.02126870728466,93.05230432150927,96.35203424160176,65350900
2018-10-31,99.27994537353516,100.51618273101076,97.96005637563425,98.00653423688784,51062400
2018-11-01,98.45269775390625,99.75399995807089,98.09019310231041,99.50303792678396,33384200
2018-11-02,98.67579650878906,99.75401362000444,97.57898541254573,98.97323644548925,37680200
2018-11-05,99.93061065673828,100.1443918216972,98.4341141359189,98.8709805489133,27922100
2018-11-06,100.12580871582031,101.16684487990658,98.78732554310712,99.80977481491769,24340200
2018-11-07,104.06687927246094,104.32713828817903,101.68736016700822,101.72454103947172,37901700
2018-11-08,103.87168884277344,104.29925825458824,103.0909117668142,103.91816670794907,25644100
2018-11-09,101.84536743164062,103.59282578317945,101.09247431122922,103.0351269128182,32039200
2018-11-12,99.33573913574219,102.20789280152768,98.62001964873176,101.70596158884601,33621800
2018-11-13,99.4007797241211,101.07387626795924,99.12192675438527,99.96777556213182,35374600
2018-11-14,97.9911880493164,101.0624569322997,97.52442999030065,100.91309093477652,39495100
2018-11-15,100.1476058959961,100.63303825557124,97.00166120259762,98.00985317601787,38505200
2018-11-16,101.0904541015625,101.64122515347289,99.6995171786206,99.96090053357212,33502100
2018-11-19,97.66446685791016,101.34251582212343,96.66560481442251,101.07179527098859,44773900
2018-11-20,94.94793701171875,96.12416948190176,92.74483809011541,95.03195717781371,64052500
2018-11-21,96.25483703613281,97.48707789309091,95.44267553775693,96.71225789003643,28130600
2018-11-23,96.21751403808594,96.90831402892918,95.21865199323946,95.37734803724233,13823100
2018-11-26,99.3914566040039,99.5408154709154,97.6271118105025,97.82314932954017,32336200
2018-11-27,100.01690673828125,100.19427706281394,98.35524934685522,99.20474522938963,29124500
2018-11-28,103.73231506347656,103.92835259637006,100.68905048154271,100.7170548259328,46788500
2018-11-29,102.86415100097656,103.73232134041753,101.78126880461438,102.99484269748051,28123200
2018-11-30,103.51760864257812,103.59229164630607,102.08933002655658,103.34023828926507,33665600
2018-12-03,104.63780975341797,105.87938779888493,103.36823448839264,105.4873127704729,34732800
2018-12-04,101.30516815185547,105.15125720400866,101.0157804281966,104.49779875633932,45197000
2018-12-06,101.93062591552734,101.97729744753995,98.01919115143974,98.78467407364067,49107400
2018-12-07,97.85115814208984,102.17333515755126,97.3657328997488,101.17447320701643,45044900
2018-12-10,100.43698120117188,100.80105898696272,96.98297491263259,97.83247787587499,40801500
2018-12-11,101.37052154541016,103.57362036470118,100.29698360460462,102.50008242389565,42381900
2018-12-12,101.82793426513672,103.87232960814295,101.79059276780917,103.51759606677477,36183000
2018-12-13,102.17334747314453,103.49894591894683,101.40786445730883,102.29470913998028,31333400
2018-12-14,98.98069763183594,101.99595736307423,98.48593530492106,101.05310423467019,47043100
2018-12-17,96.04944610595703,98.76598067267831,94.94789710810178,98.4019100576564,56957300
2018-12-18,97.05767059326172,97.56177014470885,95.7040679674789,96.85229591058001,49319200
2018-12-19,96.79627227783203,99.7741833504337,94.6118412255082,96.75893078473162,68198200
2018-12-20,94.76121520996094,97.37505584853552,92.21271328713449,96.19883076614994,70334200
2018-12-21,91.69927978515625,96.15214797001647,90.98046847696975,94.87322848643701,111242100
2018-12-24,87.87187194824219,91.45657763972962,87.73185022456776,91.18585710368747,43935200
2018-12-26,93.87437438964844,93.99573603779797,87.71316970813734,88.81471896348042,51634800
2018-12-27,94.45316314697266,94.46250030256017,89.99095714596949,92.6981553711537,49498500
2018-12-28,93.71570587158203,95.60141288829917,92.90354408254075,95.30268081881448,38196300
2018-12-31,94.81722259521484,95.59204260708847,93.76235204848614,94.55583924715195,33173800
2019-01-02,94.39714813232422,94.98526069599663,92.36208280255053,92.93152817846168,35329300
2019-01-03,90.92447662353516,93.52898759940106,90.73776911574217,93.44496744035342,42579100
2019-01-04,95.15327453613281,95.69471545928177,92.35272687838986,93.09020528292149,44060600
2019-01-07,95.27464294433594,96.40419647651117,94.26645105322747,94.88256792434031,35656100
2019-01-08,95.96548461914062,97.05769705059176,94.94794808361503,96.18952655124646,31514400
2019-01-09,97.33771514892578,97.9071605077314,96.37619475944942,96.9549772729364,32280800
2019-01-10,96.71227264404297,96.85230149231991,95.57338179056309,96.35753906761607,30067600
2019-01-11,95.96548461914062,96.56293451953259,94.88260222332731,96.32955542962434,28314200
2019-01-14,95.26531982421875,96.03080273305875,94.52784125853005,95.12529098629969,28437100
2019-01-15,98.02851867675781,98.06586017199722,95.1066089931919,95.69472864051001,31587600
2019-01-16,98.37391662597656,99.1954152901307,97.9818416029005,98.26189926061888,29853900
2019-01-17,99.0647201538086,99.54080818426532,97.79513782826699,98.01917967331497,28393000
2019-01-18,100.54901123046875,100.72638155613174,98.86868664151339,100.31563222182255,37427600
2019-01-22,98.65397644042969,99.97956752199711,97.88849356438179,99.65283832895757,32371300
2019-01-23,99.61550903320312,99.92357107672707,98.33658932419233,99.0647379149298,25874300
2019-01-24,99.13941192626953,99.88622769246155,98.33658747037018,99.7555360017024,23164800
2019-01-25,100.04490661621094,100.70770211231319,99.13939496928647,100.11025245041365,31225600
2019-01-28,98.09384155273438,99.40076509156292,97.7017666277339,99.19539047689783,29476700
2019-01-29,96.09614562988281,97.99118209478706,95.37733427426666,97.90716194574514,31490500
2019-01-30,99.30744171142578,99.30744171142578,97.3937379497114,97.66445847761653,49471900
2019-01-31,97.48709106445312,98.22456967182605,96.32019588610918,96.89897845854644,55636400
2019-02-01,95.94678497314453,97.17902595765626,95.5453727595904,96.88030108632502,35535700
2019-02-04,98.7099838256836,98.76599963101216,95.93744005435147,96.03079735584504,31315100
2019-02-05,100.09159851074219,100.13827004297114,98.91536621726684,99.00871640388745,27325400
2019-02-06,98.98069763183594,99.8862092666024,98.51393964460883,99.8862092666024,20609800
2019-02-07,98.271240234375,98.56996511219202,97.35639841200666,98.19656435654291,29760700
2019-02-08,98.64464569091797,98.74733303284984,97.32839167858819,97.44974620897916,21461100
2019-02-11,98.25257110595703,99.49414924825398,97.9911877332972,99.13940856636185,18914100
2019-02-12,99.7835464477539,100.01692549868835,98.46729230400868,99.0834092949506,25056600
2019-02-13,99.70883178710938,100.61434335680416,99.61548162080459,100.35296004228631,18394900
2019-02-14,99.7928466796875,100.15691729466253,98.6352890095659,99.24206861975041,21784700
2019-02-15,101.0251235961914,101.0998066009877,100.22229910003954,100.73573585530993,26606900
2019-02-19,100.97842407226562,101.43585204050115,100.61435340181654,100.62369055602755,18038500
2019-02-20,100.45345306396484,101.19408133049127,99.64719987015536,101.11907937000187,21607700
2019-02-21,102.57219696044922,102.63782187813824,100.19093870739408,100.21906265032085,29063200
2019-02-22,104.03467559814453,104.25029721335834,102.95654606434164,103.17217483213341,27763200
2019-02-25,104.61595153808594,105.16908200205589,104.30658099823759,104.77533247673622,23750600
2019-02-26,105.33782958984375,106.16282959177087,104.22219881640638,104.3065777992899,21536700
2019-02-27,105.15970611572266,105.33783396831883,103.9503264297076,104.70970869690497,21487100
2019-02-28,105.02845764160156,105.82533374360462,104.74721103931935,105.03783467411833,29083900
2019-03-01,105.49718475341797,105.95655910446776,104.6909318052041,105.83468632023207,23501200
2019-03-04,105.24407958984375,106.17220547605116,103.8753261877115,105.95657665775063,26608000
2019-03-05,104.71908569335938,105.36596507352381,104.27846527699195,105.23471522140066,19538300
2019-03-06,104.7659683227539,105.61909955173056,104.46596762574053,104.87847126635172,17687000
2019-03-07,103.49093627929688,104.57844298953216,103.00343795743277,104.43781613526671,25339000
2019-03-08,103.60343933105469,103.79093703527211,102.00031035648524,102.33781194613975,22818400
2019-03-11,105.77845001220703,105.89094577839636,104.04407114185575,104.05344102065204,26491600
2019-03-12,106.51908874511719,106.8659602621938,105.60970973074238,105.76908351710622,26132700
2019-03-13,107.34407806396484,107.81282949655858,106.66907485661719,106.99719942891696,35513800
2019-03-14,107.42845916748047,108.00033653684577,107.1847135513358,107.38158831172028,30763400
2019-03-15,108.66594696044922,109.92219720960713,107.42843646653964,108.1315635275819,54681100
2019-03-18,110.22222137451172,110.25972235076316,108.79722003985614,108.90971581603061,31207600
2019-03-19,110.29721069335938,111.03783879618774,109.67845538495375,110.7097070797174,37588700
2019-03-20,110.17535400390625,111.32848588909293,109.41597883108852,110.05348118375666,28113300
2019-03-21,112.70660400390625,113.26910433445914,109.77221523934608,109.81909324713372,29854400
2019-03-22,109.73470306396484,112.11595382664103,109.7253260334596,112.0315820098295,33624500
2019-03-25,110.30660247802734,110.63472708580538,109.05034478350287,109.27534349275352,27067100
2019-03-26,110.54095458984375,111.2909525112157,109.54719679397265,111.2065806955,26097700
2019-03-27,109.4721908569336,110.82219707969591,108.30031244205747,110.51281946154985,22733400
2019-03-28,109.6222152709961,110.23159359144769,108.87221008388957,110.10034375659099,18334800
2019-03-29,110.56908416748047,110.92533266185758,109.65032826266321,110.69095695836712,25399800
2019-04-01,111.58155822753906,111.66593718233315,110.71905753729575,111.51593333051136,22789100
2019-04-02,111.74097442626953,112.01285112919574,111.11284203895333,111.61909446999734,18142300
2019-04-03,112.47223663330078,112.90348715721076,111.70348445544727,112.36911073056358,22860700
2019-04-04,111.90033721923828,112.71596724794448,110.981581308078,112.59408730363754,20112800
2019-04-05,112.39723205566406,112.71598678921438,111.90973365165667,111.92848056418075,15826200
2019-04-08,112.4347152709961,112.51908709289567,111.22533575571578,112.32221235588432,15116200
2019-04-09,111.82532501220703,112.06907772586725,111.16907595917365,111.21594680434562,17612000
2019-04-10,112.67849731445312,112.82849408769864,112.06911888279993,112.27537070452078,16477200
2019-04-11,112.80973052978516,113.29722891163571,112.42535089100045,113.00660528895055,14209100
2019-04-12,113.39098358154297,113.41911467936121,112.84723728425301,113.1003599439759,19745100
2019-04-15,113.4847183227539,113.98159366900393,113.03471382558513,113.38159244116478,15792600
2019-04-16,113.22224426269531,114.04725155394028,112.59411891328354,114.03787452038135,14071800
2019-04-17,114.15973663330078,114.23473858957212,113.00661195409484,113.66286119001852,19300900
